South Florida,5.32,.348,.410,.541,46.2,57.9,8.8,9.3,.507,16.7,24.6,.246
Southeast Missouri State,-6.42,.378,.365,.554,48.0,55.1,10.3,10.7,.522,17.8,22.6,.264
Southeastern Louisiana,-6.43,.378,.398,.581,50.0,60.6,9.1,10.5,.546,19.0,28.7,.279
Southern California,6.23,.250,.358,.475,44.5,52.9,8.2,6.6,.443,14.9,27.7,.177
SIU Edwardsville,-4.60,.334,.382,.549,51.5,58.3,11.4,6.7,.521,17.0,31.4,.229
Southern Illinois,-0.64,.242,.409,.553,53.3,57.7,9.0,9.9,.531,17.0,24.3,.172
Southern Methodist,4.50,.340,.386,.497,48.3,57.6,9.9,10.8,.460,17.3,28.8,.235
Southern Mississippi,-2.07,.284,.440,.520,48.8,52.5,9.6,5.7,.489,16.8,24.1,.203
Southern Utah,-5.95,.283,.375,.520,43.1,53.3,7.0,7.9,.491,17.4,19.4,.197
Southern,-12.47,.419,.328,.509,48.0,47.2,10.5,9.4,.472,17.3,24.7,.277
St. Bonaventure,4.32,.283,.462,.487,47.4,59.5,8.1,8.1,.461,16.0,30.2,.182
St. Francis (NY),-5.83,.383,.342,.568,51.5,52.9,7.7,8.1,.529,17.2,31.3,.283
St. John's (NY),7.55,.314,.374,.557,51.5,52.9,9.3,8.8,.534,19.5,30.0,.213
Stanford,7.28,.271,.401,.507,49.1,51.3,9.8,9.4,.470,18.2,28.1,.204
Stephen F. Austin,-8.80,.418,.351,.562,43.6,54.2,10.4,6.2,.517,21.8,26.4,.312
Stetson,-4.22,.313,.368,.534,50.0,56.3,8.1,9.4,.503,16.6,27.3,.223
Stony Brook,-3.73,.292,.403,.507,48.4,55.2,9.4,8.2,.474,16.9,26.7,.207
Syracuse,7.66,.245,.451,.521,50.8,68.4,8.0,9.2,.489,18.0,31.6,.185
Tarleton State,-3.46,.448,.439,.532,50.6,72.6,4.9,8.3,.484,25.3,27.3,.321
Temple,7.07,.309,.389,.518,50.2,55.2,8.4,9.8,.484,13.8,27.5,.221
Tennessee-Martin,-4.19,.354,.424,.592,53.2,63.8,9.8,8.8,.567,17.6,33.4,.249
Tennessee State,-6.77,.432,.376,.543,53.3,51.8,8.4,10.5,.506,19.9,31.3,.297
Tennessee Tech,-2.71,.272,.388,.574,50.6,63.0,10.6,8.9,.551,15.5,27.4,.193
Tennessee,7.65,.302,.367,.499,48.4,47.0,9.4,6.4,.459,20.0,27.5,.222
Texas A&M-Corpus Christi,-3.88,.338,.340,.532,51.5,59.3,11.9,8.4,.491,16.5,28.3,.253
Texas A&M,4.12,.287,.476,.541,48.9,69.6,10.6,11.5,.523,20.3,29.6,.184
Texas-Arlington,-3.65,.285,.361,.515,50.5,58.0,8.8,8.4,.485,18.0,29.5,.200
Texas Christian,7.19,.305,.346,.526,49.5,58.2,10.1,9.7,.499,14.4,28.6,.207
Texas-El Paso,1.31,.353,.326,.531,51.1,44.6,7.4,7.3,.494,16.6,23.8,.252
Texas-Rio Grande Valley,-6.09,.439,.338,.481,48.4,56.9,9.6,7.8,.435,23.1,29.8,.292
Texas-San Antonio,-1.31,.353,.402,.543,49.8,52.9,7.6,7.1,.502,17.0,27.6,.264
Texas Southern,-6.62,.336,.409,.499,47.2,55.0,9.3,8.6,.460,17.1,25.9,.237
Texas State,-6.67,.318,.396,.529,47.7,51.5,8.5,7.2,.497,20.9,26.0,.224
Texas Tech,6.26,.381,.372,.512,48.1,42.3,8.4,7.2,.476,21.0,28.8,.258
Texas,10.08,.387,.326,.498,46.9,36.2,7.6,9.7,.459,15.3,26.6,.261
Toledo,-0.39,.240,.401,.513,49.9,47.2,8.1,9.8,.485,15.1,31.6,.174
Towson,-1.06,.300,.406,.556,47.9,49.2,7.9,8.2,.527,14.0,30.1,.217
Troy,-3.98,.300,.377,.518,48.5,54.9,11.5,10.4,.495,17.4,25.1,.194
Tulane,1.91,.296,.423,.516,52.6,66.0,7.7,9.0,.489,19.8,29.1,.199
Tulsa,6.19,.352,.418,.500,51.3,55.8,10.3,7.0,.470,19.2,31.5,.227
UCLA,6.82,.275,.401,.531,46.7,50.2,7.0,6.6,.498,16.2,23.8,.204
Utah State,-0.24,.262,.418,.500,42.6,53.1,8.9,9.0,.466,18.8,21.2,.194
Utah Valley,-3.70,.371,.349,.539,45.2,54.6,9.4,7.0,.490,14.0,22.6,.289
Utah,5.74,.269,.372,.536,51.8,55.3,9.0,11.4,.505,17.8,29.8,.199
Valparaiso,1.57,.278,.357,.530,53.6,53.6,8.9,6.9,.505,17.2,26.9,.191
Vanderbilt,5.88,.348,.379,.561,49.1,52.3,9.9,14.5,.529,17.1,26.8,.250
Vermont,-6.85,.339,.398,.494,46.7,44.6,7.5,6.9,.454,16.5,23.0,.239
Villanova,8.83,.256,.398,.545,48.5,47.7,5.8,9.4,.523,17.4,24.8,.176
Virginia Commonwealth,4.71,.364,.337,.496,50.4,50.7,9.1,8.7,.456,20.9,31.0,.252
VMI,-0.67,.240,.432,.517,48.5,46.6,9.7,8.8,.495,12.7,24.9,.162
Virginia Tech,7.67,.305,.387,.521,47.1,46.4,9.0,9.6,.488,15.5,23.6,.218
Virginia,9.16,.229,.387,.512,47.8,53.6,8.5,7.4,.484,14.1,21.9,.168
Wagner,-4.51,.458,.402,.544,48.2,58.8,9.3,9.3,.497,17.9,28.9,.330
Wake Forest,8.95,.332,.360,.554,49.8,52.9,11.8,14.8,.525,16.3,25.9,.231
Washington State,4.22,.327,.335,.502,47.6,55.5,9.4,10.0,.464,16.4,25.7,.231
Washington,9.20,.339,.323,.538,56.0,57.5,8.4,8.5,.506,14.6,35.6,.237
Weber State,-6.25,.302,.360,.511,48.3,51.6,8.6,5.9,.475,17.7,25.0,.219
West Virginia,10.83,.276,.378,.529,47.6,52.6,8.7,6.2,.502,17.4,29.7,.192
Western Carolina,-1.49,.272,.400,.560,49.8,48.8,9.6,7.7,.540,14.4,24.1,.183
Western Illinois,-5.44,.374,.329,.566,49.0,51.2,8.0,9.9,.532,15.2,23.6,.267
Western Kentucky,0.31,.245,.393,.528,44.9,49.0,9.5,8.2,.499,17.4,23.3,.181
Western Michigan,1.43,.272,.386,.524,51.5,41.7,11.2,7.3,.490,13.3,28.3,.203
Wichita State,8.27,.279,.386,.486,50.5,50.5,7.6,6.9,.455,15.5,32.8,.190
William & Mary,-3.11,.248,.347,.547,52.0,52.9,10.7,14.4,.522,14.3,32.0,.179
Winthrop,-7.52,.332,.372,.531,43.9,44.3,8.0,9.1,.500,20.5,21.4,.228
Wisconsin,11.30,.272,.348,.501,50.2,50.5,6.7,10.2,.470,15.9,23.7,.191
Wofford,0.08,.257,.426,.529,48.1,49.3,9.2,9.9,.506,17.2,25.7,.175
Wright State,-6.20,.212,.326,.474,43.9,44.9,9.7,5.4,.449,14.7,25.3,.147
Wyoming,-3.53,.358,.310,.560,53.4,44.5,8.1,11.9,.530,16.3,29.0,.251
Xavier,5.95,.221,.372,.492,49.0,57.9,8.2,7.0,.461,14.4,28.1,.165
Yale,,,,,,,,,,,,
Youngstown State,-6.39,.271,.402,.553,48.7,53.0,8.0,7.9,.528,17.9,28.6,.194
